#Epoch 	  Loss mean 	 free energy mean 	 reconstruction error mean	 validation free energy mean 	 comparison_free_energy_mean
251	0.123417116956	-194.96448602	0.231272697449	-194.615614686	-194.767883891
252	0.143488488273	-195.082375721	0.231133059185	-195.147922837	-195.278714386
253	0.135813130548	-195.088264671	0.231281907888	-195.226787842	-195.342877544
254	0.143511951283	-195.296904049	0.231642598839	-194.88440735	-195.012401806
255	0.130317917471	-195.441497943	0.231140131527	-194.998258419	-195.144632876
256	0.153302661066	-195.522319331	0.231631085402	-195.121712544	-195.265532389
257	0.13130255442	-195.529357629	0.231354440466	-195.416204115	-195.529510848
258	0.139523131876	-195.645793089	0.231232565688	-195.594776641	-195.741946255
259	0.14082322037	-195.941249948	0.231036019906	-195.585339916	-195.724618363
260	0.132345007857	-195.995150747	0.231149671125	-196.395327606	-196.534648902
261	0.143015184533	-196.221909037	0.2308148026	-195.750776497	-195.896227781
262	0.14464482869	-196.212180732	0.230919078949	-196.214015071	-196.330718726
263	0.127896499872	-196.417807299	0.23128815767	-195.892362732	-196.019410205
264	0.124832584767	-196.514878288	0.230930098891	-196.26308785	-196.422006597
265	0.148820378238	-196.683322073	0.230762828541	-196.674105649	-196.794707329
266	0.142186730457	-196.648462364	0.23090427623	-196.997465829	-197.143229865
267	0.123025025837	-196.854603542	0.23055032887	-196.900281296	-197.045940625
268	0.137737282473	-197.099299523	0.230395230212	-196.982772949	-197.109314662
269	0.144533724172	-197.170557349	0.230716447266	-196.821827223	-196.958160347
270	0.141708515958	-197.142558352	0.230568420997	-197.06425884	-197.196948509
271	0.135180612265	-197.400975935	0.230834703963	-197.748843357	-197.843054309
272	0.145963395797	-197.535019967	0.230662335612	-197.27884538	-197.415329973
273	0.132861051775	-197.649477504	0.230196546191	-197.52286555	-197.647559596
274	0.12707091445	-197.785761141	0.230097533355	-197.022322611	-197.161693741
275	0.144546935124	-197.920991235	0.230462171231	-197.681075127	-197.823368588
276	0.128807904249	-198.059297465	0.230178618321	-197.786940515	-197.925644682
277	0.139004080655	-198.172222558	0.23024046065	-198.321351902	-198.44913525
278	0.12863792061	-198.148214676	0.230279276355	-197.706854381	-197.853845678
279	0.14164427577	-198.256040578	0.230574999859	-198.717737447	-198.862678878
280	0.135139511654	-198.485789495	0.230149013259	-198.335606663	-198.492372523
281	0.14137388099	-198.764142673	0.229634539626	-198.85570314	-198.975170271
282	0.136342899075	-198.743491725	0.230132894532	-198.025867971	-198.179287507
283	0.139661125403	-198.693642206	0.230031908139	-198.976846949	-199.10721525
284	0.135570702127	-198.939894348	0.229839638299	-198.660912956	-198.812741759
285	0.126693963224	-199.093776285	0.22969358565	-199.150612216	-199.277982874
286	0.128503380564	-199.27404219	0.229877467093	-199.112553239	-199.269342137
287	0.135950557727	-199.448570632	0.229604934172	-199.112919128	-199.272570833
288	0.141268358307	-199.566969024	0.229507565624	-199.318009937	-199.482188502
289	0.139646676877	-199.605548442	0.229401151193	-199.571842125	-199.721787954
290	0.140065555548	-199.738418064	0.229678453834	-199.192978979	-199.346044057
291	0.127425559101	-199.733297065	0.230065953669	-199.322303476	-199.473810577
292	0.128584769266	-199.881794502	0.22973240134	-200.125864455	-200.231988789
293	0.13199442506	-200.09385024	0.229094243379	-199.48318933	-199.637937657
294	0.128039793984	-200.20472912	0.229630920793	-200.440793047	-200.560515165
295	0.133390181682	-200.453930692	0.229400493456	-200.468552724	-200.597695639
296	0.139823293763	-200.449286794	0.229512006484	-200.513659372	-200.637909695
297	0.122064435898	-200.568293827	0.229215789578	-200.296889919	-200.452354383
298	0.146048372711	-200.662707395	0.229227795883	-200.47363125	-200.597830861
299	0.149216146229	-200.78207735	0.229295559337	-200.628284409	-200.77188326
300	0.12342705048	-200.870292861	0.229491940909	-200.965323577	-201.13077452
301	0.142347480443	-201.007161638	0.229096875034	-200.936251351	-201.071178562
302	0.133598801798	-201.321319921	0.228827960742	-201.072224585	-201.215679867
303	0.135533245377	-201.363711865	0.229002796176	-201.250378172	-201.385619481
304	0.125929361059	-201.522546261	0.229046546064	-201.412942791	-201.540720189
305	0.134549241017	-201.618686839	0.229208552728	-201.610813835	-201.734697898
306	0.132241958382	-201.786200096	0.229090131521	-201.415380584	-201.555342472
307	0.122054179065	-201.865310418	0.229302138074	-201.951830528	-202.080726042
308	0.148651022755	-201.986490749	0.228816447572	-202.051837887	-202.191501068
309	0.125909951891	-202.000347219	0.229071546056	-201.720462896	-201.868721287
310	0.137707564467	-202.160593806	0.22898848667	-202.399886267	-202.519511403
311	0.132954621817	-202.421400892	0.228586842182	-202.596852678	-202.720650246
312	0.141226239325	-202.617555636	0.228465789494	-202.620436024	-202.778221598
313	0.114651420216	-202.764541417	0.228418749822	-202.547526401	-202.686018141
314	0.140217456932	-202.917318165	0.228388815914	-203.305160462	-203.421371625
315	0.128728338618	-203.037881261	0.228496874947	-203.011044581	-203.134580999
316	0.133900725176	-203.205631092	0.228613157947	-203.045818073	-203.220577326
317	0.123729700203	-203.236181499	0.228884210602	-203.266779077	-203.399897378
318	0.140710990853	-203.45281351	0.228431249935	-203.456752149	-203.603977434
319	0.132125020046	-203.712902781	0.228060690855	-203.226500346	-203.361731612
320	0.129505126613	-203.789188022	0.227956743287	-203.744632775	-203.876506568
321	0.130286867272	-203.933227628	0.227968256834	-204.333519758	-204.468757264
